LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Change,Flag Codes
POL,CLI,AMPLITUD,LTRENDIDX,M,2006-07,102.3061,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2006-08,102.3886,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2006-09,102.4319,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2006-10,102.4545,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2006-11,102.4838,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2006-12,102.5336,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2007-01,102.5988,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2007-02,102.6187,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2007-03,102.5419,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2007-04,102.3515,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2007-05,102.0949,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2007-06,101.8181,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2007-07,101.566,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2007-08,101.3609,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2007-09,101.1827,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2007-10,101.0162,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2007-11,100.8407,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2007-12,100.6565,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2008-01,100.474,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2008-02,100.2384,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2008-03,99.91568,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2008-04,99.51913,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2008-05,99.08369,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2008-06,98.66121,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2008-07,98.27765,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2008-08,97.98711,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2008-09,97.82663,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2008-10,97.79749,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2008-11,97.86676,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2008-12,98.01,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2009-01,98.19701,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2009-02,98.37319,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2009-03,98.4996,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2009-04,98.58109,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2009-05,98.64352,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2009-06,98.69903,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2009-07,98.75754,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2009-08,98.84041,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2009-09,98.95322,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2009-10,99.09325,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2009-11,99.26625,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2009-12,99.46215,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2010-01,99.69374,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2010-02,99.93018,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2010-03,100.1554,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2010-04,100.3486,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2010-05,100.4982,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2010-06,100.5876,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2010-07,100.6131,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2010-08,100.5585,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2010-09,100.439,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2010-10,100.295,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2010-11,100.1492,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2010-12,100.016,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2011-01,99.89497,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2011-02,99.82266,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2011-03,99.79543,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2011-04,99.77951,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2011-05,99.76253,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2011-06,99.74187,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2011-07,99.75014,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2011-08,99.81123,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2011-09,99.92538,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2011-10,100.0591,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2011-11,100.1912,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2011-12,100.2757,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2012-01,100.24,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2012-02,100.1228,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2012-03,99.97611,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2012-04,99.85239,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2012-05,99.743,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2012-06,99.62428,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2012-07,99.48458,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2012-08,99.34444,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2012-09,99.22092,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2012-10,99.12905,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2012-11,99.0912,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2012-12,99.07463,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2013-01,99.0807,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2013-02,99.11262,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2013-03,99.18678,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2013-04,99.31326,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2013-05,99.50478,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2013-06,99.71687,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2013-07,99.89687,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2013-08,100.0237,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2013-09,100.0881,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2013-10,100.1068,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2013-11,100.1041,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2013-12,100.103,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2014-01,100.1062,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2014-02,100.1096,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2014-03,100.0861,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2014-04,100.0684,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2014-05,100.0886,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2014-06,100.1446,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2014-07,100.2253,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2014-08,100.2908,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2014-09,100.3279,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2014-10,100.3062,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2014-11,100.2366,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2014-12,100.1501,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2015-01,100.1017,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2015-02,100.139,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2015-03,100.2811,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2015-04,100.469,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2015-05,100.6488,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2015-06,100.7986,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2015-07,100.9287,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2015-08,101.0521,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2015-09,101.1679,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2015-10,101.2803,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2015-11,101.3407,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2015-12,101.3067,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2016-01,101.1964,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2016-02,101.0315,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2016-03,100.8714,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2016-04,100.8091,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2016-05,100.8632,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2016-06,100.9654,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2016-07,101.056,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2016-08,101.1113,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2016-09,101.1478,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2016-10,101.1616,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2016-11,101.1653,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2016-12,101.1655,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2017-01,101.1195,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2017-02,101.038,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2017-03,100.9477,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2017-04,100.8468,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2017-05,100.7281,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2017-06,100.634,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2017-07,100.5874,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2017-08,100.5755,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2017-09,100.5785,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2017-10,100.5581,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2017-11,100.5163,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2017-12,100.4779,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2018-01,100.4672,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2018-02,100.4763,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2018-03,100.4664,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2018-04,100.4294,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2018-05,100.3809,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2018-06,100.3153,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2018-07,100.2015,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2018-08,100.0507,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2018-09,99.88491,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2018-10,99.73577,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2018-11,99.60844,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2018-12,99.49448,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2019-01,99.41205,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2019-02,99.34402,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2019-03,99.27616,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2019-04,99.18048,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2019-05,99.05402,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2019-06,98.90157,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2019-07,98.73775,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2019-08,98.56113,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2019-09,98.36851,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2019-10,98.17869,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2019-11,98.03976,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2019-12,97.98548,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2020-01,98.05497,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2020-02,98.2707,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2020-03,97.74409,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2020-04,95.61547,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2020-05,92.59759,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2020-06,94.53931,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2020-07,96.78709,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2020-08,98.69371,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2020-09,99.36517,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2020-10,99.60972,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2020-11,99.98074,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2020-12,100.3615,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2021-01,100.447,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2021-02,100.5601,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2021-03,100.7044,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2021-04,100.8676,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2021-05,101.0299,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2021-06,101.1773,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2021-07,101.3063,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2021-08,101.3902,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2021-09,101.3986,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2021-10,101.3205,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2021-11,101.1598,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2021-12,100.9324,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2022-01,100.6408,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2022-02,100.3092,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2022-03,99.93301,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2022-04,99.50632,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2022-05,99.05408,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2022-06,98.59164,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2022-07,98.13564,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2022-08,97.70791,,
POL,CLI,AMPLITUD,LTRENDIDX,M,2022-09,97.32822,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1966-11,99.79815,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1966-12,99.46294,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1967-01,99.13677,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1967-02,98.80836,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1967-03,98.47395,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1967-04,98.14892,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1967-05,97.85919,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1967-06,97.64241,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1967-07,97.53173,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1967-08,97.54039,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1967-09,97.64511,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1967-10,97.7759,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1967-11,97.89603,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1967-12,98.00935,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1968-01,98.1349,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1968-02,98.3149,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1968-03,98.55182,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1968-04,98.83313,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1968-05,99.14399,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1968-06,99.54567,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1968-07,99.98214,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1968-08,100.3946,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1968-09,100.7753,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1968-10,101.1606,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1968-11,101.5174,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1968-12,101.7969,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1969-01,101.9649,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1969-02,102.1029,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1969-03,102.2804,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1969-04,102.5053,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1969-05,102.706,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1969-06,102.816,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1969-07,102.8073,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1969-08,102.6891,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1969-09,102.4622,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1969-10,102.2145,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1969-11,101.9677,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1969-12,101.7292,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1970-01,101.4757,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1970-02,101.1857,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1970-03,100.8746,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1970-04,100.5443,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1970-05,100.2183,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1970-06,99.91586,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1970-07,99.68421,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1970-08,99.57676,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1970-09,99.61292,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1970-10,99.76926,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1970-11,100.0084,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1970-12,100.2572,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1971-01,100.4488,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1971-02,100.5672,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1971-03,100.5958,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1971-04,100.542,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1971-05,100.4376,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1971-06,100.3287,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1971-07,100.2301,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1971-08,100.1146,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1971-09,99.99069,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1971-10,99.87959,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1971-11,99.82674,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1971-12,99.84869,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1972-01,99.95786,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1972-02,100.1456,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1972-03,100.3939,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1972-04,100.6997,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1972-05,101.0543,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1972-06,101.422,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1972-07,101.7916,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1972-08,102.1465,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1972-09,102.4679,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1972-10,102.7367,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1972-11,102.9401,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1972-12,103.0994,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1973-01,103.244,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1973-02,103.3381,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1973-03,103.4347,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1973-04,103.5215,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1973-05,103.586,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1973-06,103.6167,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1973-07,103.5836,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1973-08,103.4606,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1973-09,103.2578,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1973-10,102.9711,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1973-11,102.5951,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1973-12,102.1632,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1974-01,101.7216,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1974-02,101.2653,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1974-03,100.7959,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1974-04,100.3076,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1974-05,99.76298,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1974-06,99.12778,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1974-07,98.42028,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1974-08,97.68678,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1974-09,96.98582,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1974-10,96.39076,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1974-11,95.98786,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1974-12,95.77187,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1975-01,95.68426,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1975-02,95.6887,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1975-03,95.75589,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1975-04,95.90641,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1975-05,96.16656,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1975-06,96.56484,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1975-07,97.1054,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1975-08,97.78297,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1975-09,98.56886,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1975-10,99.40099,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1975-11,100.1793,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1975-12,100.8323,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1976-01,101.3214,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1976-02,101.6381,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1976-03,101.8304,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1976-04,101.9166,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1976-05,101.8842,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1976-06,101.7384,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1976-07,101.4976,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1976-08,101.2009,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1976-09,100.9045,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1976-10,100.6179,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1976-11,100.3616,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1976-12,100.1274,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1977-01,99.87253,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1977-02,99.55982,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1977-03,99.21001,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1977-04,98.8847,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1977-05,98.66431,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1977-06,98.59245,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1977-07,98.63813,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1977-08,98.76249,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1977-09,98.93163,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1977-10,99.12373,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1977-11,99.31348,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1977-12,99.52507,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1978-01,99.80096,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1978-02,100.1828,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1978-03,100.6206,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1978-04,101.038,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1978-05,101.3971,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1978-06,101.6814,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1978-07,101.9194,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1978-08,102.1094,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1978-09,102.2444,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1978-10,102.296,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1978-11,102.2608,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1978-12,102.1307,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1979-01,101.9324,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1979-02,101.7278,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1979-03,101.5488,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1979-04,101.433,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1979-05,101.3976,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1979-06,101.4269,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1979-07,101.4752,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1979-08,101.5132,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1979-09,101.5155,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1979-10,101.4773,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1979-11,101.4012,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1979-12,101.2787,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1980-01,101.107,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1980-02,100.8812,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1980-03,100.6083,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1980-04,100.3078,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1980-05,100.0002,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1980-06,99.75814,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1980-07,99.61703,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1980-08,99.55585,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1980-09,99.54981,,
FRA,CLI,AMPLITUD,LTRENDIDX,M,1980-10,99.57632,,
